id,nombre,municipio,comarca,provincia,direccion,codigo_postal,sector,tipo_instalacion,subtipo_instalacion,area_actividad,telefono,web_link,latitude,longitude,descripcion,maps_link,place_id,otro1,otro2,otro3
4472,Restaurante Santa Baia,O Pereiro de Aguiar,Orense,Ourense,"Lugar Santa Baia, 28, 32792 Santabaia, Province of Ourense",32792.0,Restaurante gallego,Galician restaurant,Galician restaurant,nan,+34 988 38 02 54,http://www.restaurantesantabaia.com/,42.3165423,-7.7685948,nan,"https://www.google.com/maps/place/Restaurante+Santa+Baia/@42.316542299999995,-7.7685948,14z/data=!4m8!1m2!2m1!1sRestaurante+Santa+Baia!3m4!1s0xd300039fe7ddd17:0xd9765e68959f17cb!8m2!3d42.316542299999995!4d-7.7685948",ChIJF919_jkAMA0RyxeflWhedtk,"gym, Santa Baia (Pereiro De Aguiar), Galicia, ES","{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Outdoor seating"": true, ""Kerbside pickup"": true, ""No-contact delivery"": true, ""Takeaway"": true, ""Dine-in"": true}, ""Highlights"": {""Sport"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible seating"": true, ""Wheelchair-accessible toilet"": true, ""Assistive hearing loop"": false}, ""Offerings"": {""Alcohol"": true, ""Beer"": true, ""Coffee"": true, ""Healthy options"": true, ""Salad bar"": true, ""Small plates"": true, ""Spirits"": true, ""Vegetarian options"": true, ""Wine"": true}, ""Dining options"": {""Breakfast"": true, ""Lunch"": true, ""Dinner"": true, ""Catering"": true, ""Dessert"": true, ""Seating"": true}, ""Amenities"": {""Bar on site"": true, ""Toilets"": true, ""Wi-Fi"": true}, ""Atmosphere"": {""Casual"": true, ""Cosy"": true}, ""Crowd"": {""Family friendly"": true, ""Groups"": true}, ""Planning"": {""Accepts reservations"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Children"": {""Good for kids"": true, ""High chairs"": true}, ""Parking"": {""Free of charge street parking"": true, ""Free parking lot"": true, ""Parking"": true}, ""Other"": {""Identifies as women-owned"": true}}",nan
4473,Décimas,Lugo,Lugo,Lugo,"Rúa Doutor Castro, 16, 27001 Lugo",27001.0,Tienda de ropa de deportes,Sportswear store,"Sportswear store, Children's clothing store, Clothing store, Fashion accessories store, Men's clothing store, Shoe store, Women's clothing store, Youth clothing store",nan,+34 982 22 22 72,https://www.decimas.com/es-es/,43.0104505,-7.556851399999999,nan,"https://www.google.com/maps/place/D%C3%A9cimas/@43.0104505,-7.556851399999999,14z/data=!4m8!1m2!2m1!1sD%C3%A9cimas!3m4!1s0xd31ce9ad1659e23:0x484698993899065a!8m2!3d43.0104505!4d-7.556851399999999",ChIJI55l0ZrOMQ0RWgaZOJmYRkg,"gym, Souto De Torres, Galicia, ES","{""Service options"": {""Delivery"": true, ""In-store pick-up"": true, ""In-store shopping"": true, ""Same-day delivery"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true}, ""Offerings"": {""Men's clothing"": true, ""Women's clothing"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",nan
4474,Club Cho,A Coruña,La Coruña,A Coruña,"Rúa Francisco Tettamancy, 25, 15007 A Coruña",15007.0,Escuela de artes marciales,Martial arts school,Martial arts school,nan,+34 610 80 30 49,nan,43.3539973,-8.4141549,nan,"https://www.google.com/maps/place/Club+Cho/@43.353997299999996,-8.4141549,14z/data=!4m8!1m2!2m1!1sClub+Cho!3m4!1s0xd2e7d048c56776d:0x83ff4231384909b6!8m2!3d43.353997299999996!4d-8.4141549",ChIJbXdWjAR9Lg0RtglJODFC_4M,"gym, Chao, O (Bemantes), Galicia, ES","{""From the business"": {""Identifies as women-owned"": true}, ""Other"": {""Identifies as women-owned"": true}}",nan
4475,Fonte de San Mamede de Laraxe,Cabanas,Eume,A Coruña,"Igrexa, 15612, A Coruña",15612.0,Fuente de agua potable,Drinking water fountain,Drinking water fountain,nan,nan,nan,43.4375982,-8.153764599999999,nan,"https://www.google.com/maps/place/Fonte+de+San+Mamede+de+Laraxe/@43.4375982,-8.153764599999999,14z/data=!4m8!1m2!2m1!1sFonte+de+San+Mamede+de+Laraxe!3m4!1s0xd2e7500007e5d4b:0x22a0cb390f4dbb77!8m2!3d43.4375982!4d-8.153764599999999",ChIJS11-AAB1Lg0Rd7tNDznLoCI,"swimming pool, Laraxe (San Mamede), Galicia, ES",{},nan
4476,Residencia de mayores | Laraxe,Cabanas,Eume,A Coruña,"Estrada Laraxe, 74, 15621, A Coruña",15621.0,Residencia de ancianos,Retirement home,"Retirement home, Adult day care center, Nursing home, Senior citizen center, Aged care",nan,+34 981 43 38 88,https://www.domusvi.es/residencias-ancianos/a-coruna/laraxe,43.4433821,-8.1661708,nan,"https://www.google.com/maps/place/Residencia+de+mayores+%7C+Laraxe/@43.4433821,-8.1661708,14z/data=!4m8!1m2!2m1!1sResidencia+de+mayores+%7C+Laraxe!3m4!1s0xd2e75a8d7981c89:0x16ad814480081290!8m2!3d43.4433821!4d-8.1661708",ChIJiRyY16h1Lg0RkBIIgESBrRY,"swimming pool, Laraxe (San Mamede), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible seating"": true, ""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Gender-neutral toilets"": true}}",nan
4477,Natureza de Laraxe,Cabanas,Eume,A Coruña,"Lugar Paraje Peón, 1, 15612 Cabanas, A Coruña",15612.0,Albergue,Hostel,"Hostel, Holiday apartment",nan,nan,http://www.naturezadelaraxe.com/,43.441639,-8.1649383,nan,"https://www.google.com/maps/place/Natureza+de+Laraxe/@43.441638999999995,-8.1649383,14z/data=!4m8!1m2!2m1!1sNatureza+de+Laraxe!3m4!1s0xd2e75d43c73424f:0x46951305d0d1278d!8m2!3d43.441638999999995!4d-8.1649383",ChIJT0JzPNR1Lg0RjSfR0AUTlUY,"swimming pool, Laraxe (San Mamede), Galicia, ES","{""Other"": {""Star rating"": null, ""Check-out time"": ""11:00""}}",nan
4480,Centro Cultural A Ponte Vella,Teo,Teo,A Coruña,"Campo Futbol Praiña, AC-841, 2, 15883, A Coruña",15883.0,Centro cultural,Cultural center,Cultural center,nan,+34 600 67 67 46,https://www.apontevella.es/,42.7682384,-8.550626,nan,"https://www.google.com/maps/place/Centro+Cultural+A+Ponte+Vella/@42.7682384,-8.550626,14z/data=!4m8!1m2!2m1!1sCentro+Cultural+A+Ponte+Vella!3m4!1s0xd2f06b7f903b951:0xe68aa59549de5b9d!8m2!3d42.7682384!4d-8.550626",ChIJUbkD-bcGLw0RnVveSZWliuY,"swimming pool, Raris (San Miguel), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",nan
4481,Casa Común de Rarís,Teo,Teo,A Coruña,"15883 Teo, A Coruña",15883.0,Centro cultural,Cultural center,Cultural center,nan,+34 981 81 57 00,http://www.teo.gal/,42.780511,-8.5633283,nan,"https://www.google.com/maps/place/Casa+Com%C3%BAn+de+Rar%C3%ADs/@42.780511,-8.5633283,14z/data=!4m8!1m2!2m1!1sCasa+Com%C3%BAn+de+Rar%C3%ADs!3m4!1s0xd2f015237cdc211:0x9db42755abbe08c1!8m2!3d42.780511!4d-8.5633283",ChIJEcLNN1IBLw0RwQi-q1UntJ0,"swimming pool, Raris (San Miguel), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",nan
4486,KINES FISIOTERAPIA- OSTEOPATÍA,Cangas,Morrazo,Pontevedra,"Rúa Estrada de Vilariño, 60, 36945 Vilariño, Pontevedra",36945.0,Fisioterapeuta,Physical therapist,"Physical therapist, Osteopath",nan,+34 986 32 81 43,nan,42.2747827,-8.8175328,nan,"https://www.google.com/maps/place/KINES+FISIOTERAPIA-+OSTEOPAT%C3%8DA/@42.274782699999996,-8.8175328,14z/data=!4m8!1m2!2m1!1sKINES+FISIOTERAPIA-+OSTEOPAT%C3%8DA!3m4!1s0xd2f60bed1913817:0x59df7c3c977a47cb!8m2!3d42.274782699999996!4d-8.8175328",ChIJFziR0b5gLw0Ry0d6lzx831k,"fitness center, Vilariño (Hio - Cangas), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Toilets"": true}, ""Planning"": {""Accepts new patients"": true}}",nan
4487,Entrenamiento Vitalia,Bueu,Morrazo,Pontevedra,nan,nan,Entrenador personal,Personal trainer,"Personal trainer, Service establishment",nan,+34 682 03 79 09,nan,42.3208929,-8.7815823,nan,"https://www.google.com/maps/place/Entrenamiento+Vitalia/@42.3208929,-8.7815823,14z/data=!4m8!1m2!2m1!1sEntrenamiento+Vitalia!3m4!1s0xa8dcb069a3779449:0x6cd1012bef7b34c2!8m2!3d42.3208929!4d-8.7815823",ChIJSZR3o2mw3KgRwjR77ysB0Ww,"fitness center, Vilariño (Hio - Cangas), Galicia, ES",{},nan
4488,Estudio Xirín,Cangas,Morrazo,Pontevedra,"Rúa Estrada de Bueu, 44, 36945 Vilariño, Pontevedra",36945.0,Estudio de grabación,Recording studio,Recording studio,nan,+34 722 11 69 27,https://www.estudioxirin.com/,42.2732987,-8.8187891,nan,"https://www.google.com/maps/place/Estudio+Xir%C3%ADn/@42.2732987,-8.8187891,14z/data=!4m8!1m2!2m1!1sEstudio+Xir%C3%ADn!3m4!1s0xd2f61e420636f9f:0xf95ab0dbc87f0871!8m2!3d42.2732987!4d-8.8187891",ChIJn29jIORhLw0RcQh_yNuwWvk,"fitness center, Vilariño (Hio - Cangas), Galicia, ES",{},nan
4489,Deportes Oliver-Atmosfera Sport,Cangas,Morrazo,Pontevedra,"Av. de Bueu, 9, 36940 Cangas, Pontevedra",36940.0,Tienda de deportes,Sporting goods store,Sporting goods store,nan,+34 986 30 33 93,nan,42.2581858,-8.786557499999999,nan,"https://www.google.com/maps/place/Deportes+Oliver-Atmosfera+Sport/@42.2581858,-8.786557499999999,14z/data=!4m8!1m2!2m1!1sDeportes+Oliver-Atmosfera+Sport!3m4!1s0xd2f61040072a659:0x3c6ef410e0b9865c!8m2!3d42.2581858!4d-8.786557499999999",ChIJWaZyAARhLw0RXIa54BD0bjw,"fitness center, Vilariño (Hio - Cangas), Galicia, ES","{""Service options"": {""In-store shopping"": true, ""Same-day delivery"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",nan
4490,Café & bar Varadero,Cangas,Morrazo,Pontevedra,"PO-551, 36940 Cangas, Pontevedra",36940.0,coffee shops,Coffee shop,"Coffee shop, Bar",nan,nan,nan,42.2607144,-8.7856538,nan,"https://www.google.com/maps/place/Caf%C3%A9+%26+bar+Varadero/@42.2607144,-8.7856538,14z/data=!4m8!1m2!2m1!1sCaf%C3%A9+%26+bar+Varadero!3m4!1s0xd2f61bf952c4735:0x3004f786752fd0!8m2!3d42.2607144!4d-8.7856538",ChIJNUcslb9hLw0R0C91hvcEMAA,"fitness center, Vilariño (Hio - Cangas), Galicia, ES","{""Service options"": {""Outdoor seating"": true, ""Dine-in"": true, ""Delivery"": false}, ""Accessibility"": {""Wheelchair-accessible entrance"": true}, ""Offerings"": {""Alcohol"": true, ""Beer"": true, ""Cocktails"": true, ""Coffee"": true, ""Spirits"": true, ""Wine"": true}, ""Dining options"": {""Breakfast"": true, ""Seating"": true}, ""Amenities"": {""Bar on site"": true, ""Toilets"": true}, ""Atmosphere"": {""Casual"": true, ""Cosy"": true}, ""Crowd"": {""Groups"": true}, ""Children"": {""Good for kids"": true}}",nan
4491,BIOMEDSALUD,Lugo,Lugo,Lugo,"R. Miguel de Cervantes, 80, 5D, 27003 Lugo",27003.0,Tienda de deportes,Sporting goods store,"Sporting goods store, Wellness program",nan,+34 649 26 52 92,http://www.biomedsalud.es/,43.0155238,-7.5547935,nan,"https://www.google.com/maps/place/BIOMEDSALUD/@43.0155238,-7.5547935,14z/data=!4m8!1m2!2m1!1sBIOMEDSALUD!3m4!1s0xd5091a0002399bf:0x84499f4dae77512!8m2!3d43.0155238!4d-7.5547935",ChIJv5kjAKCRUA0REnXn2vSZRAg,"gym, Azumara, Galicia, ES","{""Service options"": {""In-store shopping"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true}, ""Payments"": {""Credit cards"": true}}",nan
4493,Sandra Amézaga,Error,Mariña Oriental,Error,nan,nan,Entrenador personal,Personal trainer,"Personal trainer, Service establishment",nan,+34 672 34 12 20,https://www.instagram.com/sandra.amezaga/,43.5180516,-7.1061058,nan,"https://www.google.com/maps/place/Sandra+Am%C3%A9zaga/@43.5180516,-7.1061058,14z/data=!4m8!1m2!2m1!1sSandra+Am%C3%A9zaga!3m4!1s0x4c03bf793c64fa71:0xdaf3fb5749796400!8m2!3d43.5180516!4d-7.1061058",ChIJcfpkPHm_A0wRAGR5SVf789o,"gym, San Pedro De Mor, Galicia, ES","{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Online classes"": true, ""Outdoor services"": true}, ""Other"": {""Identifies as women-owned"": true}}",nan
4494,CENTRO M - María GC Matrona,Burela,Mariña Central,Lugo,"Rúa Pardo Bazán, 30, 27880 Burela, Lugo",27880.0,Centro de ayuda para embarazadas,Pregnancy care center,"Pregnancy care center, Child psychologist, Gymnastics center, Midwife, Physical therapist, Physical therapy clinic, Pilates studio, Psychologist, Speech pathologist",nan,+34 623 42 74 32,https://www.centromburela.com/,43.6622318,-7.3605605,nan,"https://www.google.com/maps/place/CENTRO+M+-+Mar%C3%ADa+GC+Matrona/@43.6622318,-7.3605605,14z/data=!4m8!1m2!2m1!1sCENTRO+M+-+Mar%C3%ADa+GC+Matrona!3m4!1s0xd32236c33d8b29d:0x1dbb07efe5e93cfe!8m2!3d43.6622318!4d-7.3605605",ChIJnbLYM2wjMg0R_jzp5e8Hux0,"gym, San Pedro De Mor, Galicia, ES","{""Emergency help"": {""Offers free products or services"": true}, ""From the business"": {""Identifies as women-owned"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible seating"": true, ""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Gender-neutral toilets"": true, ""Toilets"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safe space"": true}, ""Planning"": {""Accepts new patients"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",nan
4496,Club Ciclista Cambre,Cambre,La Coruña,A Coruña,"Rúa Río Sil, 3, 15660 Cambre, A Coruña",15660.0,Club,Club,Club,nan,+34 606 36 45 17,http://www.cccambre.es/,43.3034915,-8.355958,nan,"https://www.google.com/maps/place/Club+Ciclista+Cambre/@43.3034915,-8.355958,14z/data=!4m8!1m2!2m1!1sClub+Ciclista+Cambre!3m4!1s0xd2e64e32d3c9e65:0xdff5c98ac2daba83!8m2!3d43.3034915!4d-8.355958",ChIJZZ48LeNkLg0Rg7raworJ9d8,"fitness center, San Bartolomeu (San Xoan De Pravio-Cambre), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",nan
4500,Casa de maiores Penarrubia · Lugo,Lugo,Lugo,Lugo,"Parroquia de Orbazai, Penarrubia, 14, 27297 Lugo",27297.0,Residencia de ancianos,Retirement home,"Retirement home, Nursing home, Senior citizen center",nan,+34 982 15 83 55,https://www.casademayores.com/,43.0107185,-7.621699899999999,nan,"https://www.google.com/maps/place/Casa+de+maiores+Penarrubia+%C2%B7+Lugo/@43.010718499999996,-7.621699899999999,14z/data=!4m8!1m2!2m1!1sCasa+de+maiores+Penarrubia+%C2%B7+Lugo!3m4!1s0xd31cfffcfab34e9:0x9d76257b9e69262d!8m2!3d43.010718499999996!4d-7.621699899999999",ChIJ6TSrz__PMQ0RLSZpnnsldp0,"swimming pool, Penarrubia, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible seating"": true, ""Wheelchair-accessible toilet"": true}}",nan
4501,AF ESTUDIO,Padrón,Sar,A Coruña,"Av. Pontecesures, 31, 15900 Padrón, A Coruña",15900.0,Entrenador personal,Personal trainer,Personal trainer,nan,+34 697 57 86 40,http://www.afestudio.info/,42.7337722,-8.6590847,nan,"https://www.google.com/maps/place/AF+ESTUDIO/@42.7337722,-8.6590847,14z/data=!4m8!1m2!2m1!1sAF+ESTUDIO!3m4!1s0xd2f05b21b960051:0xb91b0c37db7f1aa3!8m2!3d42.7337722!4d-8.6590847",ChIJUQCWG7IFLw0Roxp_2zcMG7k,"fitness center, Vilar (Padron), Galicia, ES","{""Amenities"": {""Toilets"": true}}",nan
4515,Área Recreativa de Loñoa,O Pereiro de Aguiar,Orense,Ourense,"32793, Province of Ourense",32793.0,attractions,Park,"Park, Tourist attraction",nan,nan,nan,42.3533816,-7.7498393,nan,"https://www.google.com/maps/place/%C3%81rea+Recreativa+de+Lo%C3%B1oa/@42.3533816,-7.7498393,14z/data=!4m8!1m2!2m1!1s%C3%81rea+Recreativa+de+Lo%C3%B1oa!3m4!1s0xd30019a2d5203af:0x6857ffa8958ae2b8!8m2!3d42.3533816!4d-7.7498393",ChIJrwNSLZoBMA0RuOKKlaj_V2g,"swimming pool, Lamela, A (Pereiro De Aguiar), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Amenities"": {""Slides"": true, ""Swings"": true}, ""Children"": {""Good for kids"": true, ""Playground"": true}}",nan
4516,Jrisquei Academia,Rianxo,Barbanza,A Coruña,"15985 Rianxo, A Coruña",15985.0,Gimnasio,Gym,Gym,nan,nan,nan,42.6742981,-8.825563299999999,nan,"https://www.google.com/maps/place/Jrisquei+Academia/@42.6742981,-8.825563299999999,14z/data=!4m8!1m2!2m1!1sJrisquei+Academia!3m4!1s0xd2f17fa0192be11:0xad6c3e4334555b54!8m2!3d42.6742981!4d-8.825563299999999",ChIJEb6SAfoXLw0RVFtVNEM-bK0,"gym, Cariño (Castro), Galicia, ES",{},nan
4517,Parque de calistenia Vilagarcía de Arousa,Vilagarcía de Arousa,Salnés,Pontevedra,"36600 Vilagarcía de Arousa, Pontevedra",36600.0,Parque deportivo,Athletic park,Athletic park,nan,nan,nan,42.6019193,-8.7662547,nan,"https://www.google.com/maps/place/Parque+de+calistenia+Vilagarc%C3%ADa+de+Arousa/@42.6019193,-8.7662547,14z/data=!4m8!1m2!2m1!1sParque+de+calistenia+Vilagarc%C3%ADa+de+Arousa!3m4!1s0xd2f158b199b6a77:0xa453c2fcc01ae3c3!8m2!3d42.6019193!4d-8.7662547",ChIJd2qbGYsVLw0Rw-MawPzCU6Q,"gym, Cariño (Castro), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",nan
4519,Club Taekwondo Natural Sport,Ribeira,Barbanza,A Coruña,"Av. Ferrol, 27, 15960 Ribeira, A Coruña",15960.0,Escuela de taekwondo,Taekwondo school,Taekwondo school,nan,+34 981 87 40 84,nan,42.5614177,-8.9945579,nan,"https://www.google.com/maps/place/Club+Taekwondo+Natural+Sport/@42.5614177,-8.9945579,14z/data=!4m8!1m2!2m1!1sClub+Taekwondo+Natural+Sport!3m4!1s0xd2f39c659286eed:0x435b1f52e5475521!8m2!3d42.5614177!4d-8.9945579",ChIJ7W4oWcY5Lw0RIVVH5VIfW0M,"gym, Cariño (Castro), Galicia, ES",{},nan
4520,Brazilian Jiu Jitsu Cross Triangle Krav Maga K-1,Ribeira,Barbanza,A Coruña,"15968 Ribeira, A Coruña",15968.0,Gimnasio,Gym,Gym,nan,nan,nan,42.5650663,-8.9903347,nan,"https://www.google.com/maps/place/Brazilian+Jiu+Jitsu+Cross+Triangle+Krav+Maga+K-1/@42.5650663,-8.9903347,14z/data=!4m8!1m2!2m1!1sBrazilian+Jiu+Jitsu+Cross+Triangle+Krav+Maga+K-1!3m4!1s0xd2f39bf5a4e44e7:0x4c416b46b996d11e!8m2!3d42.5650663!4d-8.9903347",ChIJ50ROWr85Lw0RHtGWuUZrQUw,"gym, Cariño (Castro), Galicia, ES",{},nan
4521,Campo de Fútbol de Ribadavia (O Xestal),Ribadavia,Ribeiro,Ourense,"s/nº, 32400, Rúa do Xestal, Ribadavia, Ourense",32400.0,Soccer field,Soccer field,Soccer field,nan,nan,nan,42.2997824,-8.134008399999999,nan,"https://www.google.com/maps/place/Campo+de+F%C3%BAtbol+de+Ribadavia+%28O+Xestal%29/@42.2997824,-8.134008399999999,14z/data=!4m8!1m2!2m1!1sCampo+de+F%C3%BAtbol+de+Ribadavia+%28O+Xestal%29!3m4!1s0xd2ff52ab2164307:0xc80dc01ad67ebae6!8m2!3d42.2997824!4d-8.134008399999999",ChIJB0MWsir1Lw0R5rp-1hrADcg,"fitness center, Ventosela (Ribadavia), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",nan
4522,Biblioteca Casa da Cultura O Vicedo,O Vicedo,Mariña Occidental,Lugo,"Rúa Cidade de Mondoñedo, 23, 27860 O Vicedo, Lugo",27860.0,Cultural center,Cultural center,Cultural center,nan,+34 982 59 01 95,http://casaculturavicedo.blogspot.com.es/,43.7337205,-7.670761199999999,nan,"https://www.google.com/maps/place/Biblioteca+Casa+da+Cultura+O+Vicedo/@43.7337205,-7.670761199999999,14z/data=!4m8!1m2!2m1!1sBiblioteca+Casa+da+Cultura+O+Vicedo!3m4!1s0xd320ee5fee9660f:0x7cbbf560b0f1ce67!8m2!3d43.7337205!4d-7.670761199999999",ChIJD2bp_uUOMg0RZ87xsGD1u3w,"fitness center, Vicedo, O, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",nan
4523,EROSKI,O Vicedo,Mariña Occidental,Lugo,"Rúa Cidade de Mondoñedo, 6, 27860 O Vicedo, Lugo",27860.0,Supermercado,Supermarket,Supermarket,nan,+34 982 59 02 89,https://www.eroski.es/tiendas/buscador-de-tiendas/lugo-provincia/o-vicedo/,43.7334461,-7.673114099999999,nan,"https://www.google.com/maps/place/EROSKI/@43.733446099999995,-7.673114099999999,14z/data=!4m8!1m2!2m1!1sEROSKI!3m4!1s0xd320ffcbe6162cd:0x65fa38198df36a64!8m2!3d43.733446099999995!4d-7.673114099999999",ChIJzWJhvvwPMg0RZGrzjRk4-mU,"fitness center, Vicedo, O, Galicia, ES","{""Service options"": {""Delivery"": true, ""In-store pick-up"": true, ""In-store shopping"": true, ""Same-day delivery"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Recycling"": {""Batteries"": true}, ""Payments"": {""Credit cards"": true}}",nan
4524,Supermercado Claudio,O Vicedo,Mariña Occidental,Lugo,"Rúa Maxisterio, 2, 27860 O Vicedo, Lugo",27860.0,Supermercado,Supermarket,Supermarket,nan,+34 982 59 01 07,http://www.claudio.es/,43.7325784,-7.663903299999999,nan,"https://www.google.com/maps/place/Supermercado+Claudio/@43.7325784,-7.663903299999999,14z/data=!4m8!1m2!2m1!1sSupermercado+Claudio!3m4!1s0xd320f61ca8dab4d:0x79c9bc16d89d4809!8m2!3d43.7325784!4d-7.663903299999999",ChIJTauNymEPMg0RCUid2Ba8yXk,"fitness center, Vicedo, O, Galicia, ES","{""Service options"": {""Delivery"": true, ""In-store pick-up"": true, ""In-store shopping"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",nan
4525,Port little cellar,O Vicedo,Mariña Occidental,Lugo,"O Vicedo, 27860 O Vicedo, Lugo",27860.0,restaurants,Restaurant,"Restaurant, Cafeteria, Lounge, Tapas bar",nan,+34 603 76 41 43,http://www.facebook.com/labodeguitadelpuertovicedo,43.7382368,-7.6747435,nan,"https://www.google.com/maps/place/Port+little+cellar/@43.738236799999996,-7.6747435,14z/data=!4m8!1m2!2m1!1sPort+little+cellar!3m4!1s0xd320ee9894ad141:0x75ab51514add02a5!8m2!3d43.738236799999996!4d-7.6747435",ChIJQdFKiekOMg0RpQLdSlFRq3U,"fitness center, Vicedo, O, Galicia, ES","{""Service options"": {""Outdoor seating"": true, ""Takeaway"": true, ""Dine-in"": true, ""Delivery"": false}, ""Highlights"": {""Great cocktails"": true, ""Live music"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible seating"": true, ""Wheelchair-accessible toilet"": false}, ""Offerings"": {""Alcohol"": true, ""Beer"": true, ""Cocktails"": true, ""Coffee"": true, ""Healthy options"": true, ""Salad bar"": true, ""Small plates"": true, ""Spirits"": true, ""Wine"": true}, ""Dining options"": {""Breakfast"": true, ""Brunch"": true, ""Lunch"": true, ""Dinner"": true, ""Dessert"": true, ""Seating"": true}, ""Amenities"": {""Bar on site"": true, ""Toilets"": true}, ""Atmosphere"": {""Casual"": true, ""Cosy"": true}, ""Crowd"": {""Family friendly"": true, ""Groups"": true}, ""Planning"": {""Accepts reservations"": true}, ""Payments"": {""Credit cards"": true}, ""Children"": {""Good for kids"": true}, ""Parking"": {""Free parking lot"": true, ""Parking"": true}}",nan
4527,Campo das Laxes,Bueu,Morrazo,Pontevedra,"Lugar O Cabalo, 81, 36937 O Cabalo, Pontevedra",36937.0,Campo de fútbol,Soccer field,Soccer field,nan,nan,nan,42.3334267,-8.8054843,nan,"https://www.google.com/maps/place/Campo+das+Laxes/@42.3334267,-8.8054843,14z/data=!4m8!1m2!2m1!1sCampo+das+Laxes!3m4!1s0xd2f67a65b99dc6d:0xa69968d15db007c5!8m2!3d42.3334267!4d-8.8054843",ChIJbdyZW6ZnLw0RxQewXdFomaY,"sports complex, Cabalo, O (Beluso), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",nan
